step,timestamp,clearing_price,tax_revenue,fee_revenue
0,09:30:00,0.11377410034083107,1611.494303583632,0.0
1,09:45:00,0.1714973247570435,86.92786067072866,0.0
2,10:00:00,0.217201383367391,55.48444831212906,0.0
3,10:15:00,0.29618076560848,68.37792961626263,0.0
4,10:30:00,-0.024000973408657863,1301.223541548979,0.0
5,10:45:00,-0.040432440452573576,75.15961651051339,0.0
6,11:00:00,-0.07527672005320539,33.57109779152157,0.0
7,11:15:00,-0.1122181679349397,28.823306245824302,0.0
8,11:30:00,0.18760793313200322,1183.6050144643505,0.0
9,11:45:00,0.2388162707051434,73.94096167600966,0.0
10,12:00:00,0.2606566564338342,14.795143178170225,0.0
11,12:15:00,0.2251558169333867,44.22050605836638,0.0
12,12:30:00,0.09283652452756538,442.08247624278295,0.0
13,12:45:00,0.103330676634572,33.78216863327461,0.0
14,13:00:00,0.130747001326198,24.0310675897189,0.0
15,13:15:00,0.20581474928018006,61.33069579998287,0.0
16,13:30:00,0.04340115343601092,308.5180970334431,0.0
17,13:45:00,0.06900659348767861,12.176529740885925,0.0
18,14:00:00,0.1355065317678388,63.2637616212776,0.0
19,14:15:00,0.13674735025661686,20.062815124670262,0.0
20,14:30:00,0.066273964066937,233.49160292982725,0.0
21,14:45:00,0.11476867115563366,40.05704373349884,0.0
22,15:00:00,0.18054040679564118,53.56671549552906,0.0
23,15:15:00,0.24919985851873366,84.55662419393997,0.0
24,15:30:00,0.13546840798083493,278.73358474411054,0.0
25,15:45:00,0.14493102140509656,30.250944173168765,0.0
26,16:00:00,0.220686243507771,73.26188076776228,0.0
27,16:15:00,0.3140121513853791,73.14426730595643,0.0
28,16:30:00,0.13963152316781918,368.45969414934103,0.0
29,16:45:00,0.1749632214447235,39.355032787549185,0.0
30,17:00:00,0.2322895461295191,68.69071396589587,0.0
31,17:15:00,0.3123363350468191,77.23708179567515,0.0
32,17:30:00,0.11202689792415327,550.6558501090226,0.0
33,17:45:00,0.182695934401414,46.50192653148015,0.0
34,18:00:00,0.2869974294186924,119.43263898376809,0.0
35,18:15:00,0.3187470405644897,19.98843153082352,0.0
36,18:30:00,0.16662592204378093,375.4555819533101,0.0
37,18:45:00,0.2829668382094621,113.2709852315475,0.0
